Id,Category
HW00004721,1
HW00000558,0
HW00007441,0
HW00006797,0
HW00002958,0
HW00001642,1
HW00002882,0
HW00006620,4
HW00002044,9
HW00005297,0
HW00003080,1
HW00000768,0
HW00002079,4
HW00003151,0
HW00000866,0
HW00002875,0
HW00002099,4
HW00005298,0
HW00007206,0
HW00000375,0
HW00007232,0
HW00006719,0
HW00006901,0
HW00005974,0
HW00006747,0
HW00006309,0
HW00007662,1
HW00006519,0
HW00007308,0
HW00001879,1
HW00001633,0
HW00005889,4
HW00005147,0
HW00004337,0
HW00003319,0
HW00004297,0
HW00002661,0
HW00001789,0
HW00006095,4
HW00005864,0
HW00006583,0
HW00003445,0
HW00004985,0
HW00003508,0
HW00006359,0
HW00006222,0
HW00006754,0
HW00007754,0
HW00002188,1
HW00005043,0
HW00001809,0
HW00000054,0
HW00006171,0
HW00006249,4
HW00006752,0
HW00007048,2
HW00007509,0
HW00000579,4
HW00005592,0
HW00002857,0
HW00007095,0
HW00006369,0
HW00001640,1
HW00000295,0
HW00004123,2
HW00001917,0
HW00000593,0
HW00007307,0
HW00006391,0
HW00004669,0
HW00000504,0
HW00004016,0
HW00000435,0
HW00002043,4
HW00007470,4
HW00004547,0
HW00002837,0
HW00001878,0
HW00004065,0
HW00002566,0
HW00000629,0
HW00003288,0
HW00001408,0
HW00005437,0
HW00007403,0
HW00005094,0
HW00001892,0
HW00007849,0
HW00007831,0
HW00005276,0
HW00000914,0
HW00006721,0
HW00003138,9
HW00004949,1
HW00007777,8
HW00001665,0
HW00003099,0
HW00006483,0
HW00006601,0
HW00003373,4
HW00006831,0
HW00001144,0
HW00003075,0
HW00000449,0
HW00003681,1
HW00005518,0
HW00004198,0
HW00005699,2
HW00003663,0
HW00002973,0
HW00002380,0
HW00002475,0
HW00005235,0
HW00006292,4
HW00001029,0
HW00007139,0
HW00007571,0
HW00005523,4
HW00006872,0
HW00004713,0
HW00003984,1
HW00005432,0
HW00000494,9
HW00006973,0
HW00005568,0
HW00001367,0
HW00004371,0
HW00005877,0
HW00006366,4
HW00001302,4
HW00003452,0
HW00003089,0
HW00004531,2
HW00000259,0
HW00004771,0
HW00005929,0
HW00004769,0
HW00005857,1
HW00007248,0
HW00002798,0
HW00001021,0
HW00002187,5
HW00006761,0
HW00001335,0
HW00001531,0
HW00006899,1
HW00001765,0
HW00000567,0
HW00004609,1
HW00004143,0
HW00005468,0
HW00005096,0
HW00000846,0
HW00005280,0
HW00004709,0
HW00004503,0
HW00000841,0
HW00006469,0
HW00007889,0
HW00003296,0
HW00002500,0
HW00002177,0
HW00007231,0
HW00002660,3
HW00005768,1
HW00000714,0
HW00005802,4
HW00004737,0
HW00000620,4
HW00003706,0
HW00001869,0
HW00004960,0
HW00000067,1
HW00005169,0
HW00000085,0
HW00001176,0
HW00002592,0
HW00003888,0
HW00007419,4
HW00007299,0
HW00002923,4
HW00002351,0
HW00001924,0
HW00005120,2
HW00005482,0
HW00003703,7
HW00003776,0
HW00001159,4
HW00005305,0
HW00003918,4
HW00001553,4
HW00004338,4
HW00000900,0
HW00007903,4
HW00000478,0
HW00006008,0
HW00007194,0
HW00005130,0
HW00004791,4
HW00002243,0
HW00005428,0
HW00006432,1
HW00001429,4
HW00007931,4
HW00007611,0
HW00003489,4
HW00001609,4
HW00007301,0
HW00000715,0
HW00003991,0
HW00006741,5
HW00005647,5
HW00003653,1
HW00007322,4
HW00005051,0
HW00007141,0
HW00006137,0
HW00000480,2
HW00001934,0
HW00000870,0
HW00002964,0
HW00002004,4
HW00003865,4
HW00002295,4
HW00007768,4
HW00005381,0
HW00002915,0
HW00000553,4
HW00000663,0
HW00005092,0
HW00007700,4
HW00001846,2
HW00007749,0
HW00001403,0
HW00006882,4
HW00006988,0
HW00007177,2
HW00002374,4
HW00000479,4
HW00000612,4
HW00007386,9
HW00006594,2
HW00005569,0
HW00000661,0
HW00001307,0
HW00007374,0
HW00004200,0
HW00004218,0
HW00007798,0
HW00002308,2
HW00002814,0
HW00002078,4
HW00003379,0
HW00006916,0
HW00004135,4
HW00005458,3
HW00002565,5
HW00006507,0
HW00004278,4
HW00006713,0
HW00005099,4
HW00006340,4
HW00004048,0
HW00000592,4
HW00001588,0
HW00005853,0
HW00002482,0
HW00002408,4
HW00007334,8
HW00004202,5
HW00003016,0
HW00007765,0
HW00002790,0
HW00000880,0
HW00007677,4
HW00000988,4
HW00005475,4
HW00001074,0
HW00004579,0
HW00004569,4
HW00006549,0
HW00004560,0
HW00000321,4
HW00005091,0
HW00001286,4
HW00001418,6
HW00002838,4
HW00003903,0
HW00007858,0
HW00006816,0
HW00000311,0
HW00000397,0
HW00000728,0
HW00004128,0
HW00007642,0
HW00006979,4
HW00000339,3
HW00000114,0
HW00006813,0
HW00000536,0
HW00005110,0
HW00007211,0
HW00000108,1
HW00000556,0
HW00003894,0
HW00003744,3
HW00003302,2
HW00002485,0
HW00007743,0
HW00006207,0
HW00007539,2
HW00001040,0
HW00002444,0
HW00001792,0
HW00003318,1
HW00002593,6
HW00002076,2
HW00003504,2
HW00007401,0
HW00007084,0
HW00004901,0
HW00003716,8
HW00005204,2
HW00004644,0
HW00003628,3
HW00007227,3
HW00004803,0
HW00002766,0
HW00002521,2
HW00006957,0
HW00006043,0
HW00002445,0
HW00002554,0
HW00004619,0
HW00005852,1
HW00004376,2
HW00002992,0
HW00003936,0
HW00004486,0
HW00003670,2
HW00001863,0
HW00003664,0
HW00004496,5
HW00007757,0
HW00006605,3
HW00006568,4
HW00001249,0
HW00007445,0
HW00001047,0
HW00006379,2
HW00003974,0
HW00007314,2
HW00001463,0
HW00000543,0
HW00004398,2
HW00004192,2
HW00001107,7
HW00000623,2
HW00004102,0
HW00000763,0
HW00007295,0
HW00006948,0
HW00004622,0
HW00001237,2
HW00005438,0
HW00007486,0
HW00006439,0
HW00002980,0
HW00006048,2
HW00006106,2
HW00006417,0
HW00004810,0
HW00004592,0
HW00004582,2
HW00004838,0
HW00006830,0
HW00006198,0
HW00004113,0
HW00002572,0
HW00006215,0
HW00006745,0
HW00007344,0
HW00004938,0
HW00006158,0
HW00003273,9
HW00005603,0
HW00005681,0
HW00007323,0
HW00002963,0
HW00005571,0
HW00002549,3
HW00003313,0
HW00001377,0
HW00006378,2
HW00000655,4
HW00005050,0
HW00004507,4
HW00001239,0
HW00006415,0
HW00005194,0
HW00000530,0
HW00007898,2
HW00003656,0
HW00002776,0
HW00003572,3
HW00005539,0
HW00001956,3
HW00002971,0
HW00007773,2
HW00006664,0
HW00003209,0
HW00002579,0
HW00005788,0
HW00006051,2
HW00003160,0
HW00004575,0
HW00007439,3
HW00006339,0
HW00005427,0
HW00005210,0
HW00007471,0
HW00006784,0
HW00005932,7
HW00006515,0
HW00006361,0
HW00002584,0
HW00003103,0
HW00001004,0
HW00005108,2
HW00004972,3
HW00001693,2
HW00002800,0
HW00000644,1
HW00007466,2
HW00002538,2
HW00005591,0
HW00002507,0
HW00002620,0
HW00007557,0
HW00005562,0
HW00001836,0
HW00007682,0
HW00005083,0
HW00005335,0
HW00005255,2
HW00001421,0
HW00005111,0
HW00006347,3
HW00002049,0
HW00003346,2
HW00003342,9
HW00001742,0
HW00002432,0
HW00003394,0
HW00002588,2
HW00002411,0
HW00006491,8
HW00004650,2
HW00001867,0
HW00002696,0
HW00002203,2
HW00001639,1
HW00000283,0
HW00004895,0
HW00004153,0
HW00006971,0
HW00000923,0
HW00002406,0
HW00006920,0
HW00002777,0
HW00006455,0
HW00006829,0
HW00002729,2
HW00004833,0
HW00002942,0
HW00003827,7
HW00006532,0
HW00006305,0
HW00003351,0
HW00002473,0
HW00000074,2
HW00006085,0
HW00006624,0
HW00004718,0
HW00006603,6
HW00001961,4
HW00005240,0
HW00006116,0
HW00002397,3
HW00006985,0
HW00007778,2
HW00000466,0
HW00003301,0
HW00007159,2
HW00001160,0
HW00001093,8
HW00001039,0
HW00005673,0
HW00000217,2
HW00005498,0
HW00006702,0
HW00006653,0
HW00003171,0
HW00003098,0
HW00003092,1
HW00005695,0
HW00001472,0
HW00005701,0
HW00005630,0
HW00001881,0
HW00001762,6
HW00006206,0
HW00004549,0
HW00000392,0
HW00006975,2
HW00003100,0
HW00002266,0
HW00005336,0
HW00002114,0
HW00001388,2
HW00005217,7
HW00006781,0
HW00005347,2
HW00001651,0
HW00002299,7
HW00004175,0
HW00004479,0
HW00007171,0
HW00002439,0
HW00002398,0
HW00000811,2
HW00006548,0
HW00007759,0
HW00003978,2
HW00001094,0
HW00002645,7
HW00005624,1
HW00007203,3
HW00001939,0
HW00007910,0
HW00002424,0
HW00006705,2
HW00000967,2
HW00007124,0
HW00003669,0
HW00000032,0
HW00005832,0
HW00004583,2
HW00002449,0
HW00002130,0
HW00000711,0
HW00004352,0
HW00001981,0
HW00004802,0
HW00007294,0
HW00000622,0
HW00007277,0
HW00000785,0
HW00000842,0
HW00002969,2
HW00000883,0
HW00004051,0
HW00005895,4
HW00006909,2
HW00006643,2
HW00001382,2
HW00002932,0
HW00003208,0
HW00003290,2
HW00003354,0
HW00002672,0
HW00007007,0
HW00000448,0
HW00005322,0
HW00004320,0
HW00003891,3
HW00002759,0
HW00004677,0
HW00001212,0
HW00002282,0
HW00004020,2
HW00000945,0
HW00000297,0
HW00006152,0
HW00003731,0
HW00001136,0
HW00007112,1
HW00007385,0
HW00000725,2
HW00004237,2
HW00004645,3
HW00004185,0
HW00003881,0
HW00007599,0
HW00004835,0
HW00003466,0
HW00001089,0
HW00007241,1
HW00003475,0
HW00006762,2
HW00000493,0
HW00003413,0
HW00002477,2
HW00002713,0
HW00003434,3
HW00000290,0
HW00002846,2
HW00005777,0
HW00006591,0
HW00001381,2
HW00001513,0
HW00003990,0
HW00000806,0
HW00004596,0
HW00005316,0
HW00003278,2
HW00005328,2
HW00003484,2
HW00001081,0
HW00001877,2
HW00007291,8
HW00002758,0
HW00007631,0
HW00000749,0
HW00004359,6
HW00004955,0
HW00006012,0
HW00007469,0
HW00004287,0
HW00007027,0
HW00003431,9
HW00005573,0
HW00000602,9
HW00006212,0
HW00002173,0
HW00004566,0
HW00005462,0
HW00004546,0
HW00002839,0
HW00007371,9
HW00005465,0
HW00003386,9
HW00005785,0
HW00006023,0
HW00004762,0
HW00003102,0
HW00000472,0
HW00005951,0
HW00001049,0
HW00001988,0
HW00007148,0
HW00000033,2
HW00002495,0
HW00002365,0
HW00001831,0
HW00007641,1
HW00004248,0
HW00004516,2
HW00000932,0
HW00002576,0
HW00001464,2
HW00003846,0
HW00001257,0
HW00000468,4
HW00007550,0
HW00006310,0
HW00004334,0
HW00005456,0
HW00002643,0
HW00004742,9
HW00006596,9
HW00004255,0
HW00006812,0
HW00002606,9
HW00007547,0
HW00002582,0
HW00003496,0
HW00001566,3
HW00003611,0
HW00001460,0
HW00000751,2
HW00004296,0
HW00003864,0
HW00000561,0
HW00006592,0
HW00001544,0
HW00002680,0
HW00007604,0
HW00003237,0
HW00002760,0
HW00003366,0
HW00000299,0
HW00000934,0
HW00006984,1
HW00000352,9
HW00003985,0
HW00006148,0
HW00006436,9
HW00006062,0
HW00005906,0
HW00002617,0
HW00001315,9
HW00006883,0
HW00004201,0
HW00004874,0
HW00005586,9
HW00001864,0
HW00003715,0
HW00000913,0
HW00005102,9
HW00004156,9
HW00003123,0
HW00002377,0
HW00002428,0
HW00007394,0
HW00000685,0
HW00004235,0
HW00003172,0
HW00001101,0
HW00006447,0
HW00000286,0
HW00006493,0
HW00001505,0
HW00000946,9
HW00003842,0
HW00004085,0
HW00003898,0
HW00004018,0
HW00002542,0
HW00003085,0
HW00000216,0
HW00006040,0
HW00005415,0
HW00001875,0
HW00005888,2
HW00007932,0
HW00005314,0
HW00001557,6
HW00007643,7
HW00004518,2
HW00006765,7
HW00007010,0
HW00003334,0
HW00003622,0
HW00004166,6
HW00005442,0
HW00007109,0
HW00007906,0
HW00002491,0
HW00002288,0
HW00006623,0
HW00005383,6
HW00002523,0
HW00007405,0
HW00003798,7
HW00000250,0
HW00003129,0
HW00002690,0
HW00002285,6
HW00001944,0
HW00007058,0
HW00005000,0
HW00006464,0
HW00005866,0
HW00004744,0
HW00001351,0
HW00003631,0
HW00006360,0
HW00002863,0
HW00000606,0
HW00007877,0
HW00004282,0
HW00006505,0
HW00007031,0
HW00003066,4
HW00001985,0
HW00002804,0
HW00003736,0
HW00007567,0
HW00005514,0
HW00004312,0
HW00005706,0
HW00004992,0
HW00004613,7
HW00005554,0
HW00007545,0
HW00002437,0
HW00001996,0
HW00001959,3
HW00002850,0
HW00004171,0
HW00006405,0
HW00002723,0
HW00007548,0
HW00002624,0
HW00002609,0
HW00002182,0
HW00006947,0
HW00006181,6
HW00003222,0
HW00001805,0
HW00005330,0
HW00006164,0
HW00004939,0
HW00002564,8
HW00000168,0
HW00007005,0
HW00000776,0
HW00003588,0
HW00002274,2
HW00003981,0
HW00007814,0
HW00002162,7
HW00002409,2
HW00006042,3
HW00005671,0
HW00003093,0
HW00007316,0
HW00007113,2
HW00006860,0
HW00001788,2
HW00000073,7
HW00006159,0
HW00003015,0
HW00005206,0
HW00005252,0
HW00003339,0
HW00004633,0
HW00003025,0
HW00005412,0
HW00003279,5
HW00003360,0
HW00002632,0
HW00007077,0
HW00002441,0
HW00005919,0
HW00000512,2
HW00002515,0
HW00002148,2
HW00002935,0
HW00001691,0
HW00003140,0
HW00005989,0
HW00003737,0
HW00004015,6
HW00004488,2
HW00002517,0
HW00004618,7
HW00004607,0
HW00000781,0
HW00002242,0
HW00007008,0
HW00005009,0
HW00007407,0
HW00006160,0
HW00000539,7
HW00000022,0
HW00000885,0
HW00001031,0
HW00002129,0
HW00007399,0
HW00004541,0
HW00002603,0
HW00004151,0
HW00005469,2
HW00005763,0
HW00000992,0
HW00000120,0
HW00006219,0
HW00006326,2
HW00000675,0
HW00006409,0
HW00000332,0
HW00003529,3
HW00003830,0
HW00006165,0
HW00005388,0
HW00003822,0
HW00001448,0
HW00002443,0
HW00006277,0
HW00003128,2
HW00003320,0
HW00004063,0
HW00002041,0
HW00007821,0
HW00002649,0
HW00001407,0
HW00007108,0
HW00001267,0
HW00003917,0
HW00004257,0
HW00003115,0
HW00004027,0
HW00000690,0
HW00006242,6
HW00007619,0
HW00003868,0
HW00003565,0
HW00000764,0
HW00002071,0
HW00002876,0
HW00006399,0
HW00001538,0
HW00006573,0
HW00006251,0
HW00007209,0
HW00003450,0
HW00002953,0
HW00003364,2
HW00000447,0
HW00000586,7
HW00004969,0
HW00000419,7
HW00002908,0
HW00006395,0
HW00006274,0
HW00002214,0
HW00003930,0
HW00005682,4
HW00001174,0
HW00007565,0
HW00000601,1
HW00000097,7
HW00002254,4
HW00003892,0
HW00005003,0
HW00003134,7
HW00001347,0
HW00007015,0
HW00004465,0
HW00003460,0
HW00006462,1
HW00000699,0
HW00003187,0
HW00007797,0
HW00003705,0
HW00006182,0
HW00007775,0
HW00002341,0
HW00007672,0
HW00004076,0
HW00003176,0
HW00004481,0
HW00005300,0
HW00005818,0
HW00006673,4
HW00001199,0
HW00000529,0
HW00005941,0
HW00001781,0
HW00004341,5
HW00007731,0
HW00003988,0
HW00004936,0
HW00000190,0
HW00006261,0
HW00003357,0
HW00001910,0
HW00006540,0
HW00005703,0
HW00000129,0
HW00002094,3
HW00005942,0
HW00007848,0
HW00005609,0
HW00004466,5
HW00005032,0
HW00003704,0
HW00004046,0
HW00007002,0
HW00006621,0
HW00007602,0
HW00002913,0
HW00000615,0
HW00007804,0
HW00006135,0
HW00004329,0
HW00001218,0
HW00001086,0
HW00000489,2
HW00005708,0
HW00006629,0
HW00005192,0
HW00004243,0
HW00003403,0
HW00003374,0
HW00002372,2
HW00005002,2
HW00003739,0
HW00003110,0
HW00003485,0
HW00006542,0
HW00006453,0
HW00001175,0
HW00003754,0
HW00001057,0
HW00003008,0
HW00005394,0
HW00001973,3
HW00003666,3
HW00001946,0
HW00002900,0
HW00003282,0
HW00006725,0
HW00006839,0
HW00005715,0
HW00007189,0
HW00007033,0
HW00002805,0
HW00000482,0
HW00003152,4
HW00003063,0
HW00001643,0
HW00000386,0
HW00006562,0
HW00002065,0
HW00003964,3
HW00005494,0
HW00003263,6
HW00003308,0
HW00000263,0
HW00001271,0
HW00003821,7
HW00003119,0
HW00003033,2
HW00003701,0
HW00002841,0
HW00004666,8
HW00004493,0
HW00004777,0
HW00003358,0
HW00006634,0
HW00005116,7
HW00000636,7
HW00004658,0
HW00002822,0
HW00001509,0
HW00000875,0
HW00007427,0
HW00003809,2
HW00003034,0
HW00005865,0
HW00006054,0
HW00005444,3
HW00003355,0
HW00003121,0
HW00000486,8
